#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2,ReH,ReE,ReHTilde,dvcs
86.00000,9.00000,5.75000,1.45000,0.18400,-0.20000,172.46000,0.21905,0.01155,0.05000,0.64892,1.01978,-3.22608,2.13750,1.40537,0.05384
86.00000,10.00000,5.75000,1.45000,0.18400,-0.20000,187.54000,0.25211,0.01155,0.05000,0.64892,1.01978,-3.22608,2.13750,1.40537,0.05384
86.00000,11.00000,5.75000,1.45000,0.18400,-0.20000,202.61000,0.22794,0.01201,0.05000,0.64892,1.01978,-3.22608,2.13750,1.40537,0.05384
86.00000,12.00000,5.75000,1.45000,0.18400,-0.20000,217.69000,0.26095,0.01299,0.05000,0.64892,1.01978,-3.22608,2.13750,1.40537,0.05384
86.00000,13.00000,5.75000,1.45000,0.18400,-0.20000,232.76000,0.31848,0.01466,0.05000,0.64892,1.01978,-3.22608,2.13750,1.40537,0.05384
86.00000,14.00000,5.75000,1.45000,0.18400,-0.20000,247.83000,0.35715,0.01734,0.05000,0.64892,1.01978,-3.22608,2.13750,1.40537,0.05384
86.00000,15.00000,5.75000,1.45000,0.18400,-0.20000,262.90000,0.42203,0.02160,0.05000,0.64892,1.01978,-3.22608,2.13750,1.40537,0.05384
86.00000,16.00000,5.75000,1.45000,0.18400,-0.20000,277.97000,0.58507,0.02855,0.05000,0.64892,1.01978,-3.22608,2.13750,1.40537,0.05384
86.00000,17.00000,5.75000,1.45000,0.18400,-0.20000,293.05000,0.80056,0.04034,0.05000,0.64892,1.01978,-3.22608,2.13750,1.40537,0.05384
86.00000,18.00000,5.75000,1.45000,0.18400,-0.20000,308.13000,1.22628,0.06150,0.05000,0.64892,1.01978,-3.22608,2.13750,1.40537,0.05384
86.00000,19.00000,5.75000,1.45000,0.18400,-0.20000,321.08000,1.78143,0.09421,0.05000,0.64892,1.01978,-3.22608,2.13750,1.40537,0.05384
87.00000,0.00000,5.75000,1.45000,0.18400,-0.26000,39.83000,1.44875,0.06788,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,1.00000,5.75000,1.45000,0.18400,-0.26000,51.77000,0.87425,0.04292,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,2.00000,5.75000,1.45000,0.18400,-0.26000,66.89000,0.52583,0.02692,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,3.00000,5.75000,1.45000,0.18400,-0.26000,81.99000,0.35128,0.01869,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,4.00000,5.75000,1.45000,0.18400,-0.26000,97.08000,0.27767,0.01406,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,5.00000,5.75000,1.45000,0.18400,-0.26000,112.16000,0.22785,0.01131,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,6.00000,5.75000,1.45000,0.18400,-0.26000,127.23000,0.17340,0.00962,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,7.00000,5.75000,1.45000,0.18400,-0.26000,142.31000,0.15612,0.00857,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,8.00000,5.75000,1.45000,0.18400,-0.26000,157.38000,0.17103,0.00796,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,9.00000,5.75000,1.45000,0.18400,-0.26000,172.46000,0.14550,0.00768,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,10.00000,5.75000,1.45000,0.18400,-0.26000,187.54000,0.15614,0.00768,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,11.00000,5.75000,1.45000,0.18400,-0.26000,202.62000,0.15948,0.00796,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,12.00000,5.75000,1.45000,0.18400,-0.26000,217.69000,0.16485,0.00857,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,13.00000,5.75000,1.45000,0.18400,-0.26000,232.77000,0.19002,0.00962,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,14.00000,5.75000,1.45000,0.18400,-0.26000,247.84000,0.24682,0.01131,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,15.00000,5.75000,1.45000,0.18400,-0.26000,262.92000,0.28148,0.01406,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,16.00000,5.75000,1.45000,0.18400,-0.26000,278.01000,0.36449,0.01869,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,17.00000,5.75000,1.45000,0.18400,-0.26000,293.11000,0.53001,0.02692,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,18.00000,5.75000,1.45000,0.18400,-0.26000,308.23000,0.90470,0.04292,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
87.00000,19.00000,5.75000,1.45000,0.18400,-0.26000,320.17000,1.28226,0.06788,0.05000,0.58528,0.88573,-3.24996,1.99010,1.11833,0.04424
88.00000,0.00000,5.75000,1.45000,0.18400,-0.34000,40.41000,0.88217,0.04477,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,1.00000,5.75000,1.45000,0.18400,-0.34000,51.69000,0.50337,0.02769,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,2.00000,5.75000,1.45000,0.18400,-0.34000,66.84000,0.36294,0.01685,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,3.00000,5.75000,1.45000,0.18400,-0.34000,81.96000,0.25332,0.01160,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,4.00000,5.75000,1.45000,0.18400,-0.34000,97.05000,0.17648,0.00875,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,5.00000,5.75000,1.45000,0.18400,-0.34000,112.14000,0.14067,0.00709,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,6.00000,5.75000,1.45000,0.18400,-0.34000,127.22000,0.11857,0.00609,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,7.00000,5.75000,1.45000,0.18400,-0.34000,142.30000,0.10556,0.00547,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,8.00000,5.75000,1.45000,0.18400,-0.34000,157.38000,0.09941,0.00512,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,9.00000,5.75000,1.45000,0.18400,-0.34000,172.46000,0.10214,0.00495,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,10.00000,5.75000,1.45000,0.18400,-0.34000,187.54000,0.09823,0.00495,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,11.00000,5.75000,1.45000,0.18400,-0.34000,202.62000,0.09771,0.00512,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,12.00000,5.75000,1.45000,0.18400,-0.34000,217.70000,0.09714,0.00547,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,13.00000,5.75000,1.45000,0.18400,-0.34000,232.78000,0.12455,0.00609,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,14.00000,5.75000,1.45000,0.18400,-0.34000,247.86000,0.14241,0.00709,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,15.00000,5.75000,1.45000,0.18400,-0.34000,262.95000,0.18955,0.00875,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,16.00000,5.75000,1.45000,0.18400,-0.34000,278.04000,0.24430,0.01160,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,17.00000,5.75000,1.45000,0.18400,-0.34000,293.16000,0.32437,0.01685,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,18.00000,5.75000,1.45000,0.18400,-0.34000,308.31000,0.57931,0.02769,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
88.00000,19.00000,5.75000,1.45000,0.18400,-0.34000,319.59000,0.80935,0.04477,0.05000,0.51603,0.74472,-3.20022,1.81615,0.81644,0.03508
89.00000,0.00000,5.75000,1.45000,0.18400,-0.45000,39.69000,0.50858,0.02753,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,1.00000,5.75000,1.45000,0.18400,-0.45000,51.64000,0.33072,0.01612,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,2.00000,5.75000,1.45000,0.18400,-0.45000,66.80000,0.20514,0.00973,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,3.00000,5.75000,1.45000,0.18400,-0.45000,81.93000,0.13800,0.00674,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,4.00000,5.75000,1.45000,0.18400,-0.45000,97.04000,0.10557,0.00514,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,5.00000,5.75000,1.45000,0.18400,-0.45000,112.13000,0.08450,0.00423,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,6.00000,5.75000,1.45000,0.18400,-0.45000,127.22000,0.07853,0.00368,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,7.00000,5.75000,1.45000,0.18400,-0.45000,142.30000,0.06882,0.00335,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,8.00000,5.75000,1.45000,0.18400,-0.45000,157.38000,0.06330,0.00316,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,9.00000,5.75000,1.45000,0.18400,-0.45000,172.46000,0.06014,0.00307,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,10.00000,5.75000,1.45000,0.18400,-0.45000,232.78000,0.07753,0.00368,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,11.00000,5.75000,1.45000,0.18400,-0.45000,247.87000,0.08471,0.00423,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,12.00000,5.75000,1.45000,0.18400,-0.45000,262.96000,0.10661,0.00514,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,13.00000,5.75000,1.45000,0.18400,-0.45000,278.07000,0.13280,0.00674,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,14.00000,5.75000,1.45000,0.18400,-0.45000,293.20000,0.19866,0.00973,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,15.00000,5.75000,1.45000,0.18400,-0.45000,308.36000,0.33354,0.01612,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
89.00000,16.00000,5.75000,1.45000,0.18400,-0.45000,320.31000,0.58193,0.02753,0.05000,0.44130,0.59989,-3.04682,1.61191,0.50915,0.02659
90.00000,0.00000,5.75000,1.62000,0.18500,-0.11000,53.14000,3.02575,0.14670,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,1.00000,5.75000,1.62000,0.18500,-0.11000,67.50000,2.16694,0.10709,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,2.00000,5.75000,1.62000,0.18500,-0.11000,82.13000,1.59594,0.08043,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,3.00000,5.75000,1.62000,0.18500,-0.11000,97.18000,1.27183,0.06240,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,4.00000,5.75000,1.62000,0.18500,-0.11000,112.23000,1.02466,0.05048,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,5.00000,5.75000,1.62000,0.18500,-0.11000,127.28000,0.84451,0.04259,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,6.00000,5.75000,1.62000,0.18500,-0.11000,142.34000,0.74806,0.03748,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,7.00000,5.75000,1.62000,0.18500,-0.11000,157.40000,0.61594,0.03441,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,8.00000,5.75000,1.62000,0.18500,-0.11000,172.47000,0.74615,0.03297,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,9.00000,5.75000,1.62000,0.18500,-0.11000,187.53000,0.68020,0.03297,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,10.00000,5.75000,1.62000,0.18500,-0.11000,202.60000,0.65146,0.03441,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,11.00000,5.75000,1.62000,0.18500,-0.11000,217.66000,0.75206,0.03748,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,12.00000,5.75000,1.62000,0.18500,-0.11000,232.72000,0.92579,0.04259,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,13.00000,5.75000,1.62000,0.18500,-0.11000,247.77000,1.03682,0.05048,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,14.00000,5.75000,1.62000,0.18500,-0.11000,262.82000,1.27029,0.06240,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,15.00000,5.75000,1.62000,0.18500,-0.11000,277.87000,1.72587,0.08043,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,16.00000,5.75000,1.62000,0.18500,-0.11000,292.50000,2.27273,0.10709,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
90.00000,17.00000,5.75000,1.62000,0.18500,-0.11000,306.86000,3.02442,0.14670,0.05000,0.77206,1.28727,-3.01394,2.39131,1.94664,0.05339
91.00000,0.00000,5.75000,1.63000,0.18500,-0.15000,53.57000,2.32503,0.10937,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,1.00000,5.75000,1.63000,0.18500,-0.15000,67.33000,1.47045,0.07605,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,2.00000,5.75000,1.63000,0.18500,-0.15000,82.07000,1.11066,0.05475,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,3.00000,5.75000,1.63000,0.18500,-0.15000,97.14000,0.88220,0.04147,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,4.00000,5.75000,1.63000,0.18500,-0.15000,112.21000,0.68071,0.03314,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,5.00000,5.75000,1.63000,0.18500,-0.15000,127.27000,0.52149,0.02781,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,6.00000,5.75000,1.63000,0.18500,-0.15000,142.33000,0.49328,0.02443,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,7.00000,5.75000,1.63000,0.18500,-0.15000,157.40000,0.47685,0.02243,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,8.00000,5.75000,1.63000,0.18500,-0.15000,172.47000,0.46495,0.02150,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,9.00000,5.75000,1.63000,0.18500,-0.15000,187.53000,0.44050,0.02150,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,10.00000,5.75000,1.63000,0.18500,-0.15000,202.60000,0.42206,0.02243,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,11.00000,5.75000,1.63000,0.18500,-0.15000,217.67000,0.49826,0.02443,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,12.00000,5.75000,1.63000,0.18500,-0.15000,232.73000,0.56398,0.02781,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,13.00000,5.75000,1.63000,0.18500,-0.15000,247.79000,0.65069,0.03314,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,14.00000,5.75000,1.63000,0.18500,-0.15000,262.86000,0.78507,0.04147,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,15.00000,5.75000,1.63000,0.18500,-0.15000,277.93000,1.11172,0.05475,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,16.00000,5.75000,1.63000,0.18500,-0.15000,292.67000,1.55438,0.07605,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
91.00000,17.00000,5.75000,1.63000,0.18500,-0.15000,306.43000,2.07527,0.10937,0.05000,0.71236,1.15655,-3.13856,2.27322,1.68379,0.04449
92.00000,0.00000,5.75000,1.63000,0.18500,-0.20000,54.03000,1.50370,0.07394,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,1.00000,5.75000,1.63000,0.18500,-0.20000,67.05000,1.00771,0.05020,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,2.00000,5.75000,1.63000,0.18500,-0.20000,82.04000,0.67825,0.03494,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,3.00000,5.75000,1.63000,0.18500,-0.20000,97.12000,0.50457,0.02611,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,4.00000,5.75000,1.63000,0.18500,-0.20000,112.19000,0.40961,0.02074,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,5.00000,5.75000,1.63000,0.18500,-0.20000,127.26000,0.34805,0.01739,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,6.00000,5.75000,1.63000,0.18500,-0.20000,142.33000,0.30352,0.01530,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,7.00000,5.75000,1.63000,0.18500,-0.20000,157.40000,0.27576,0.01408,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,8.00000,5.75000,1.63000,0.18500,-0.20000,172.47000,0.27394,0.01351,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,9.00000,5.75000,1.63000,0.18500,-0.20000,187.53000,0.25397,0.01351,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,10.00000,5.75000,1.63000,0.18500,-0.20000,202.60000,0.26615,0.01408,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,11.00000,5.75000,1.63000,0.18500,-0.20000,217.67000,0.32588,0.01530,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,12.00000,5.75000,1.63000,0.18500,-0.20000,232.74000,0.32626,0.01739,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,13.00000,5.75000,1.63000,0.18500,-0.20000,247.81000,0.41924,0.02074,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,14.00000,5.75000,1.63000,0.18500,-0.20000,262.88000,0.52468,0.02611,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,15.00000,5.75000,1.63000,0.18500,-0.20000,277.96000,0.66902,0.03494,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,16.00000,5.75000,1.63000,0.18500,-0.20000,292.95000,0.99440,0.05020,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
92.00000,17.00000,5.75000,1.63000,0.18500,-0.20000,305.97000,1.44255,0.07394,0.05000,0.64892,1.01978,-3.22111,2.13750,1.40118,0.03704
93.00000,0.00000,5.75000,1.63000,0.18500,-0.26000,53.76000,0.98482,0.04885,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,1.00000,5.75000,1.63000,0.18500,-0.26000,66.90000,0.63393,0.03211,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,2.00000,5.75000,1.63000,0.18500,-0.26000,82.01000,0.42446,0.02195,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,3.00000,5.75000,1.63000,0.18500,-0.26000,97.10000,0.32098,0.01632,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,4.00000,5.75000,1.63000,0.18500,-0.26000,112.18000,0.25063,0.01297,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,5.00000,5.75000,1.63000,0.18500,-0.26000,127.25000,0.21025,0.01091,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,6.00000,5.75000,1.63000,0.18500,-0.26000,142.32000,0.18219,0.00963,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,7.00000,5.75000,1.63000,0.18500,-0.26000,157.40000,0.16421,0.00889,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,8.00000,5.75000,1.63000,0.18500,-0.26000,172.47000,0.15631,0.00855,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,9.00000,5.75000,1.63000,0.18500,-0.26000,187.53000,0.15876,0.00855,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,10.00000,5.75000,1.63000,0.18500,-0.26000,202.60000,0.17475,0.00889,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,11.00000,5.75000,1.63000,0.18500,-0.26000,217.68000,0.19177,0.00963,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,12.00000,5.75000,1.63000,0.18500,-0.26000,232.75000,0.19627,0.01091,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,13.00000,5.75000,1.63000,0.18500,-0.26000,247.82000,0.25055,0.01297,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,14.00000,5.75000,1.63000,0.18500,-0.26000,262.90000,0.30104,0.01632,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,15.00000,5.75000,1.63000,0.18500,-0.26000,277.99000,0.44826,0.02195,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,16.00000,5.75000,1.63000,0.18500,-0.26000,293.10000,0.68264,0.03211,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
93.00000,17.00000,5.75000,1.63000,0.18500,-0.26000,306.24000,0.92861,0.04885,0.05000,0.58528,0.88573,-3.24494,1.99010,1.11818,0.03043
94.00000,0.00000,5.75000,1.63000,0.18500,-0.34000,53.05000,0.59483,0.02997,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,1.00000,5.75000,1.63000,0.18500,-0.34000,66.88000,0.37731,0.01901,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,2.00000,5.75000,1.63000,0.18500,-0.34000,81.99000,0.27024,0.01296,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,3.00000,5.75000,1.63000,0.18500,-0.34000,97.09000,0.19304,0.00966,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,4.00000,5.75000,1.63000,0.18500,-0.34000,112.17000,0.16175,0.00773,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,5.00000,5.75000,1.63000,0.18500,-0.34000,127.25000,0.13139,0.00655,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,6.00000,5.75000,1.63000,0.18500,-0.34000,142.32000,0.11742,0.00582,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,7.00000,5.75000,1.63000,0.18500,-0.34000,157.39000,0.11748,0.00540,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,8.00000,5.75000,1.63000,0.18500,-0.34000,172.46000,0.09818,0.00521,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,9.00000,5.75000,1.63000,0.18500,-0.34000,187.54000,0.09307,0.00521,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,10.00000,5.75000,1.63000,0.18500,-0.34000,202.61000,0.11673,0.00540,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,11.00000,5.75000,1.63000,0.18500,-0.34000,217.68000,0.11546,0.00582,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,12.00000,5.75000,1.63000,0.18500,-0.34000,232.75000,0.13700,0.00655,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,13.00000,5.75000,1.63000,0.18500,-0.34000,247.83000,0.16389,0.00773,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,14.00000,5.75000,1.63000,0.18500,-0.34000,262.91000,0.20107,0.00966,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,15.00000,5.75000,1.63000,0.18500,-0.34000,278.01000,0.23445,0.01296,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,16.00000,5.75000,1.63000,0.18500,-0.34000,293.12000,0.39118,0.01901,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
94.00000,17.00000,5.75000,1.63000,0.18500,-0.34000,306.95000,0.59163,0.02997,0.05000,0.51603,0.74472,-3.19497,1.81615,0.81703,0.02414
95.00000,0.00000,5.75000,1.63000,0.18500,-0.45000,51.94000,0.32666,0.01669,0.05000,0.44130,0.59989,-3.04206,1.61191,0.51030,0.01829
95.00000,1.00000,5.75000,1.63000,0.18500,-0.45000,66.86000,0.18764,0.01028,0.05000,0.44130,0.59989,-3.04206,1.61191,0.51030,0.01829
95.00000,2.00000,5.75000,1.63000,0.18500,-0.45000,81.98000,0.14664,0.00710,0.05000,0.44130,0.59989,-3.04206,1.61191,0.51030,0.01829
95.00000,3.00000,5.75000,1.63000,0.18500,-0.45000,97.08000,0.10288,0.00536,0.05000,0.44130,0.59989,-3.04206,1.61191,0.51030,0.01829
95.00000,4.00000,5.75000,1.63000,0.18500,-0.45000,112.16000,0.08780,0.00435,0.05000,0.44130,0.59989,-3.04206,1.61191,0.51030,0.01829
95.00000,5.00000,5.75000,1.63000,0.18500,-0.45000,127.24000,0.06649,0.00373,0.05000,0.44130,0.59989,-3.04206,1.61191,0.51030,0.01829
95.00000,6.00000,5.75000,1.63000,0.18500,-0.45000,142.32000,0.06270,0.00335,0.05000,0.44130,0.59989,-3.04206,1.61191,0.51030,0.01829
95.00000,7.00000,5.75000,1.63000,0.18500,-0.45000,157.39000,0.06250,0.00313,0.05000,0.44130,0.59989,-3.04206,1.61191,0.51030,0.01829
95.00000,8.00000,5.75000,1.63000,0.18500,-0.45000,172.47000,0.05714,0.00303,0.05000,0.44130,0.59989,-3.04206,1.61191,0.51030,0.01829
95.00000,9.00000,5.75000,1.63000,0.18500,-0.45000,187.53000,0.05710,0.00303,0.05000,0.44130,0.59989,-3.04206,1.61191,0.51030,0.01829
