#Set,index,k,QQ,x_b,t,phi_x,F,errF,varF,F1,F2,gReH,gReE,gReHTilde,ReH,e_ReH,ReE,e_ReE,ReHtilde,e_ReHtilde,gdvcs,dvcs,e_dvcs
3,24,2.75,1.51694,0.582424,-0.573419,200,0.0282737,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,25,2.75,1.51694,0.582424,-0.573419,208,0.028967,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,26,2.75,1.51694,0.582424,-0.573419,216,0.0299731,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,27,2.75,1.51694,0.582424,-0.573419,224,0.0313697,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,28,2.75,1.51694,0.582424,-0.573419,232,0.0332645,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,29,2.75,1.51694,0.582424,-0.573419,240,0.0358024,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,30,2.75,1.51694,0.582424,-0.573419,248,0.0391761,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,31,2.75,1.51694,0.582424,-0.573419,256,0.043639,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,32,2.75,1.51694,0.582424,-0.573419,264,0.04952,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,33,2.75,1.51694,0.582424,-0.573419,272,0.0572402,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,34,2.75,1.51694,0.582424,-0.573419,280,0.0673276,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,35,2.75,1.51694,0.582424,-0.573419,288,0.0804217,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,36,2.75,1.51694,0.582424,-0.573419,296,0.0972547,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,37,2.75,1.51694,0.582424,-0.573419,304,0.118578,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,38,2.75,1.51694,0.582424,-0.573419,312,0.144989,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,39,2.75,1.51694,0.582424,-0.573419,320,0.176591,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,40,2.75,1.51694,0.582424,-0.573419,328,0.212446,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,41,2.75,1.51694,0.582424,-0.573419,336,0.249886,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,42,2.75,1.51694,0.582424,-0.573419,344,0.284081,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,43,2.75,1.51694,0.582424,-0.573419,352,0.308608,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
3,44,2.75,1.51694,0.582424,-0.573419,360,0.317593,0,0,0.376707,0.482321,2.32248,-3.08921,5.77471,2.19147,2.58124e-05,-3.54588,9.47017e-05,6.01613,6.54721e-05,0.0488894,0.0488895,3.7454e-07
4,0,2.75,1.25164,0.502455,-0.425715,8,0.463481,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,1,2.75,1.25164,0.502455,-0.425715,16,0.420042,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,2,2.75,1.25164,0.502455,-0.425715,24,0.360744,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,3,2.75,1.25164,0.502455,-0.425715,32,0.297533,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,4,2.75,1.25164,0.502455,-0.425715,40,0.238739,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,5,2.75,1.25164,0.502455,-0.425715,48,0.18842,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,6,2.75,1.25164,0.502455,-0.425715,56,0.147548,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,7,2.75,1.25164,0.502455,-0.425715,64,0.115434,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,8,2.75,1.25164,0.502455,-0.425715,72,0.0907295,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,9,2.75,1.25164,0.502455,-0.425715,80,0.0719821,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,10,2.75,1.25164,0.502455,-0.425715,88,0.0578802,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,11,2.75,1.25164,0.502455,-0.425715,96,0.0473347,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,12,2.75,1.25164,0.502455,-0.425715,104,0.0394821,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,13,2.75,1.25164,0.502455,-0.425715,112,0.0336549,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,14,2.75,1.25164,0.502455,-0.425715,120,0.0293461,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,15,2.75,1.25164,0.502455,-0.425715,128,0.0261746,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,16,2.75,1.25164,0.502455,-0.425715,136,0.0238564,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,17,2.75,1.25164,0.502455,-0.425715,144,0.0221815,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,18,2.75,1.25164,0.502455,-0.425715,152,0.0209969,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,19,2.75,1.25164,0.502455,-0.425715,160,0.0201934,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,20,2.75,1.25164,0.502455,-0.425715,168,0.0196961,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,21,2.75,1.25164,0.502455,-0.425715,176,0.0194587,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,22,2.75,1.25164,0.502455,-0.425715,184,0.0194587,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,23,2.75,1.25164,0.502455,-0.425715,192,0.0196961,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,24,2.75,1.25164,0.502455,-0.425715,200,0.0201934,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,25,2.75,1.25164,0.502455,-0.425715,208,0.0209969,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,26,2.75,1.25164,0.502455,-0.425715,216,0.0221815,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,27,2.75,1.25164,0.502455,-0.425715,224,0.0238564,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,28,2.75,1.25164,0.502455,-0.425715,232,0.0261746,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,29,2.75,1.25164,0.502455,-0.425715,240,0.0293461,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,30,2.75,1.25164,0.502455,-0.425715,248,0.0336549,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,31,2.75,1.25164,0.502455,-0.425715,256,0.0394821,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,32,2.75,1.25164,0.502455,-0.425715,264,0.0473347,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,33,2.75,1.25164,0.502455,-0.425715,272,0.0578802,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,34,2.75,1.25164,0.502455,-0.425715,280,0.0719821,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,35,2.75,1.25164,0.502455,-0.425715,288,0.0907295,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,36,2.75,1.25164,0.502455,-0.425715,296,0.115434,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,37,2.75,1.25164,0.502455,-0.425715,304,0.147548,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,38,2.75,1.25164,0.502455,-0.425715,312,0.18842,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,39,2.75,1.25164,0.502455,-0.425715,320,0.238739,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,40,2.75,1.25164,0.502455,-0.425715,328,0.297533,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,41,2.75,1.25164,0.502455,-0.425715,336,0.360744,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,42,2.75,1.25164,0.502455,-0.425715,344,0.420042,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,43,2.75,1.25164,0.502455,-0.425715,352,0.463481,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
4,44,2.75,1.25164,0.502455,-0.425715,360,0.479583,0,0,0.456164,0.627999,1.41109,-2.29441,4.60248,1.39467,3.89575e-09,-2.41331,2.89504e-08,4.64788,1.36762e-08,0.0526549,0.0526549,1.30344e-10
5,0,2.75,1.30314,0.349096,-0.599965,8,2.30167,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,1,2.75,1.30314,0.349096,-0.599965,16,0.995763,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,2,2.75,1.30314,0.349096,-0.599965,24,0.489668,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,3,2.75,1.30314,0.349096,-0.599965,32,0.272636,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,4,2.75,1.30314,0.349096,-0.599965,40,0.166346,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,5,2.75,1.30314,0.349096,-0.599965,48,0.109215,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,6,2.75,1.30314,0.349096,-0.599965,56,0.0765896,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,7,2.75,1.30314,0.349096,-0.599965,64,0.0572303,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,8,2.75,1.30314,0.349096,-0.599965,72,0.0454757,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,9,2.75,1.30314,0.349096,-0.599965,80,0.0382574,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,10,2.75,1.30314,0.349096,-0.599965,88,0.0338198,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,11,2.75,1.30314,0.349096,-0.599965,96,0.0311173,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,12,2.75,1.30314,0.349096,-0.599965,104,0.0295083,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,13,2.75,1.30314,0.349096,-0.599965,112,0.0285899,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,14,2.75,1.30314,0.349096,-0.599965,120,0.0281045,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,15,2.75,1.30314,0.349096,-0.599965,128,0.0278854,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,16,2.75,1.30314,0.349096,-0.599965,136,0.0278233,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,17,2.75,1.30314,0.349096,-0.599965,144,0.0278464,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,18,2.75,1.30314,0.349096,-0.599965,152,0.0279072,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,19,2.75,1.30314,0.349096,-0.599965,160,0.0279747,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,20,2.75,1.30314,0.349096,-0.599965,168,0.0280293,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,21,2.75,1.30314,0.349096,-0.599965,176,0.0280593,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,22,2.75,1.30314,0.349096,-0.599965,184,0.0280593,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,23,2.75,1.30314,0.349096,-0.599965,192,0.0280293,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,24,2.75,1.30314,0.349096,-0.599965,200,0.0279747,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,25,2.75,1.30314,0.349096,-0.599965,208,0.0279072,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,26,2.75,1.30314,0.349096,-0.599965,216,0.0278464,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,27,2.75,1.30314,0.349096,-0.599965,224,0.0278233,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,28,2.75,1.30314,0.349096,-0.599965,232,0.0278854,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,29,2.75,1.30314,0.349096,-0.599965,240,0.0281045,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,30,2.75,1.30314,0.349096,-0.599965,248,0.0285899,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,31,2.75,1.30314,0.349096,-0.599965,256,0.0295083,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,32,2.75,1.30314,0.349096,-0.599965,264,0.0311173,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,33,2.75,1.30314,0.349096,-0.599965,272,0.0338198,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,34,2.75,1.30314,0.349096,-0.599965,280,0.0382574,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,35,2.75,1.30314,0.349096,-0.599965,288,0.0454757,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,36,2.75,1.30314,0.349096,-0.599965,296,0.0572303,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,37,2.75,1.30314,0.349096,-0.599965,304,0.0765896,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,38,2.75,1.30314,0.349096,-0.599965,312,0.109215,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,39,2.75,1.30314,0.349096,-0.599965,320,0.166346,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,40,2.75,1.30314,0.349096,-0.599965,328,0.272636,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,41,2.75,1.30314,0.349096,-0.599965,336,0.489668,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,42,2.75,1.30314,0.349096,-0.599965,344,0.995763,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,43,2.75,1.30314,0.349096,-0.599965,352,2.30167,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
5,44,2.75,1.30314,0.349096,-0.599965,360,3.94262,0,0,0.364805,0.461533,2.04352,-2.88264,4.87074,2.01219,8.13819e-10,-2.63616,1.09771e-08,4.82524,1.16316e-09,0.047486,0.047486,2.32291e-11
6,0,2.75,1.52927,0.664873,-0.593316,8,0.129019,0,0,0.367729,0.466613,2.64424,-3.33301,6.25517,2.45954,0.00808259,-3.17079,0.0103222,6.71265,0.0135957,0.0482489,0.0509002,6.89733e-05
6,1,2.75,1.52927,0.664873,-0.593316,16,0.128152,0,0,0.367729,0.466613,2.64424,-3.33301,6.25517,2.45954,0.00808259,-3.17079,0.0103222,6.71265,0.0135957,0.0482489,0.0509002,6.89733e-05
6,2,2.75,1.52927,0.664873,-0.593316,24,0.126743,0,0,0.367729,0.466613,2.64424,-3.33301,6.25517,2.45954,0.00808259,-3.17079,0.0103222,6.71265,0.0135957,0.0482489,0.0509002,6.89733e-05
6,3,2.75,1.52927,0.664873,-0.593316,32,0.124847,0,0,0.367729,0.466613,2.64424,-3.33301,6.25517,2.45954,0.00808259,-3.17079,0.0103222,6.71265,0.0135957,0.0482489,0.0509002,6.89733e-05
